Pair,Date,Open,High,Low,Close
GBPUSD,11/25/2013 8:00,1.62175,1.62222,1.62053,1.62105
GBPUSD,11/25/2013 9:00,1.62108,1.62112,1.62002,1.62021
GBPUSD,11/25/2013 10:00,1.62021,1.62027,1.61846,1.61969
GBPUSD,11/25/2013 11:00,1.61968,1.62018,1.61892,1.61893
GBPUSD,11/25/2013 12:00,1.61893,1.62049,1.61842,1.62045
GBPUSD,11/25/2013 13:00,1.62043,1.62043,1.61907,1.61948
GBPUSD,11/25/2013 14:00,1.61949,1.61969,1.6167,1.61702
GBPUSD,11/25/2013 15:00,1.617,1.61746,1.6158,1.6158
GBPUSD,11/25/2013 16:00,1.6158,1.61692,1.61522,1.61542
GBPUSD,11/25/2013 17:00,1.61538,1.61552,1.61333,1.61448
GBPUSD,11/25/2013 18:00,1.61449,1.61505,1.61333,1.61484
GBPUSD,11/25/2013 19:00,1.61484,1.61556,1.61432,1.61515
GBPUSD,11/25/2013 20:00,1.61515,1.61518,1.61373,1.61489
GBPUSD,11/25/2013 21:00,1.61489,1.61571,1.61475,1.6155
GBPUSD,11/25/2013 22:00,1.61548,1.61565,1.61506,1.61541
GBPUSD,11/25/2013 23:00,1.61542,1.61641,1.615,1.61623
GBPUSD,11/26/2013 0:00,1.61613,1.61704,1.61582,1.61702
GBPUSD,11/26/2013 1:00,1.61702,1.61741,1.61563,1.61662
GBPUSD,11/26/2013 2:00,1.6166,1.61703,1.61651,1.61665
GBPUSD,11/26/2013 3:00,1.61667,1.61679,1.615,1.61519
GBPUSD,11/26/2013 4:00,1.61521,1.61545,1.61503,1.61516
GBPUSD,11/26/2013 5:00,1.61517,1.61569,1.61503,1.61561
GBPUSD,11/26/2013 6:00,1.6156,1.61569,1.61462,1.61555
GBPUSD,11/26/2013 7:00,1.61555,1.61577,1.61452,1.6153
GBPUSD,11/26/2013 8:00,1.6153,1.61703,1.6152,1.61651
GBPUSD,11/26/2013 9:00,1.61652,1.61942,1.61648,1.6191
GBPUSD,11/26/2013 10:00,1.61913,1.6193,1.61809,1.61848
GBPUSD,11/26/2013 11:00,1.61834,1.61869,1.61586,1.61823
GBPUSD,11/26/2013 12:00,1.61823,1.61882,1.61695,1.61831
GBPUSD,11/26/2013 13:00,1.6183,1.6185,1.61616,1.61632
GBPUSD,11/26/2013 14:00,1.61632,1.61671,1.61388,1.6154
GBPUSD,11/26/2013 15:00,1.61538,1.61613,1.61421,1.6156
GBPUSD,11/26/2013 16:00,1.61561,1.61928,1.61559,1.61822
GBPUSD,11/26/2013 17:00,1.61811,1.61897,1.61675,1.61836
GBPUSD,11/26/2013 18:00,1.61837,1.61905,1.61778,1.61896
GBPUSD,11/26/2013 19:00,1.61903,1.61953,1.61854,1.61919
GBPUSD,11/26/2013 20:00,1.61922,1.62189,1.61898,1.62189
GBPUSD,11/26/2013 21:00,1.62185,1.62185,1.62068,1.62112
GBPUSD,11/26/2013 22:00,1.62111,1.62183,1.62108,1.62144
GBPUSD,11/26/2013 23:00,1.62131,1.62145,1.6207,1.62107
GBPUSD,11/27/2013 0:00,1.62108,1.62143,1.62076,1.62087
GBPUSD,11/27/2013 1:00,1.62087,1.62108,1.61986,1.6201
GBPUSD,11/27/2013 2:00,1.62009,1.62041,1.61973,1.62015
GBPUSD,11/27/2013 3:00,1.62014,1.62064,1.61975,1.62064
GBPUSD,11/27/2013 4:00,1.62063,1.62302,1.61988,1.62226
GBPUSD,11/27/2013 5:00,1.62224,1.6227,1.6216,1.6218
GBPUSD,11/27/2013 6:00,1.62178,1.62242,1.62158,1.62162
GBPUSD,11/27/2013 7:00,1.6216,1.62234,1.62109,1.62176
GBPUSD,11/27/2013 8:00,1.62173,1.6222,1.62045,1.62127
GBPUSD,11/27/2013 9:00,1.62127,1.62284,1.62078,1.62272
GBPUSD,11/27/2013 10:00,1.62273,1.62856,1.62051,1.62798
GBPUSD,11/27/2013 11:00,1.62802,1.63031,1.62739,1.62923
GBPUSD,11/27/2013 12:00,1.62923,1.63271,1.62853,1.63179
GBPUSD,11/27/2013 13:00,1.63179,1.63184,1.62895,1.62906
GBPUSD,11/27/2013 14:00,1.62906,1.6323,1.62906,1.63149
GBPUSD,11/27/2013 15:00,1.63152,1.63302,1.62869,1.62877
GBPUSD,11/27/2013 16:00,1.62873,1.62969,1.62745,1.62765
GBPUSD,11/27/2013 17:00,1.62764,1.62818,1.62663,1.62663
GBPUSD,11/27/2013 18:00,1.62665,1.6274,1.62582,1.62716
GBPUSD,11/27/2013 19:00,1.62715,1.62758,1.62653,1.62681
GBPUSD,11/27/2013 20:00,1.62691,1.62777,1.62677,1.6277
GBPUSD,11/27/2013 21:00,1.6277,1.62782,1.62719,1.62769
GBPUSD,11/27/2013 22:00,1.6277,1.62885,1.6274,1.62863
GBPUSD,11/27/2013 23:00,1.62857,1.6289,1.62822,1.62863
GBPUSD,11/28/2013 0:00,1.62863,1.62863,1.62806,1.62832
GBPUSD,11/28/2013 1:00,1.6283,1.62867,1.62771,1.62793
GBPUSD,11/28/2013 2:00,1.62794,1.63036,1.62766,1.63034
GBPUSD,11/28/2013 3:00,1.6303,1.63057,1.62932,1.63039
GBPUSD,11/28/2013 4:00,1.63036,1.63042,1.62981,1.63042
GBPUSD,11/28/2013 5:00,1.6304,1.63252,1.62989,1.63246
GBPUSD,11/28/2013 6:00,1.63247,1.63269,1.63125,1.63204
GBPUSD,11/28/2013 7:00,1.63202,1.63213,1.63094,1.63098
GBPUSD,11/28/2013 8:00,1.63104,1.63185,1.63022,1.63183
GBPUSD,11/28/2013 9:00,1.63199,1.63454,1.62974,1.62994
GBPUSD,11/28/2013 10:00,1.62994,1.6311,1.62987,1.63071
GBPUSD,11/28/2013 11:00,1.63073,1.63461,1.6302,1.63405
GBPUSD,11/28/2013 12:00,1.63405,1.63528,1.63304,1.63434
GBPUSD,11/28/2013 13:00,1.63437,1.63446,1.63273,1.63347
GBPUSD,11/28/2013 14:00,1.63346,1.63473,1.63291,1.63449
GBPUSD,11/28/2013 15:00,1.63458,1.63573,1.63419,1.63493
GBPUSD,11/28/2013 16:00,1.63494,1.63565,1.63462,1.63462
GBPUSD,11/28/2013 17:00,1.63461,1.63481,1.63353,1.63412
GBPUSD,11/28/2013 18:00,1.63412,1.63419,1.63304,1.63319
GBPUSD,11/28/2013 19:00,1.6332,1.63402,1.63308,1.63378
GBPUSD,11/28/2013 20:00,1.63376,1.63427,1.63358,1.63422
GBPUSD,11/28/2013 21:00,1.63423,1.63496,1.63368,1.63429
GBPUSD,11/28/2013 22:00,1.6343,1.63491,1.63348,1.63406
GBPUSD,11/28/2013 23:00,1.63414,1.63474,1.63321,1.63363
GBPUSD,11/29/2013 0:00,1.63363,1.63447,1.63339,1.63392
GBPUSD,11/29/2013 1:00,1.63391,1.63506,1.63363,1.63495
GBPUSD,11/29/2013 2:00,1.63493,1.6368,1.63375,1.63679
GBPUSD,11/29/2013 3:00,1.63679,1.63738,1.63588,1.63654
GBPUSD,11/29/2013 4:00,1.63655,1.63696,1.63637,1.63672
GBPUSD,11/29/2013 5:00,1.63672,1.63719,1.63607,1.63635
GBPUSD,11/29/2013 6:00,1.63635,1.63651,1.63476,1.63571
GBPUSD,11/29/2013 7:00,1.63567,1.63601,1.63453,1.63455
GBPUSD,11/29/2013 8:00,1.63455,1.63532,1.63336,1.63336
GBPUSD,11/29/2013 9:00,1.63336,1.63374,1.63223,1.63287
GBPUSD,11/29/2013 10:00,1.63287,1.63552,1.63155,1.63244
GBPUSD,11/29/2013 11:00,1.63246,1.63449,1.63142,1.63275
GBPUSD,11/29/2013 12:00,1.63275,1.63459,1.63273,1.63371
GBPUSD,11/29/2013 13:00,1.63362,1.63491,1.63255,1.63343
GBPUSD,11/29/2013 14:00,1.63343,1.63472,1.63297,1.63369
GBPUSD,11/29/2013 15:00,1.63372,1.63384,1.63205,1.63292
GBPUSD,11/29/2013 16:00,1.63292,1.63826,1.63247,1.63826
GBPUSD,11/29/2013 17:00,1.63822,1.63841,1.6366,1.63712
GBPUSD,11/29/2013 18:00,1.63711,1.63739,1.63595,1.63613
GBPUSD,11/29/2013 19:00,1.63621,1.63695,1.63593,1.63606
GBPUSD,11/29/2013 20:00,1.63604,1.63664,1.6358,1.63647
GBPUSD,11/29/2013 21:00,1.63647,1.63728,1.63623,1.63671
GBPUSD,11/29/2013 22:00,1.63671,1.63728,1.63529,1.63611
GBPUSD,12/2/2013 0:00,1.63739,1.63778,1.6373,1.63771
GBPUSD,12/2/2013 1:00,1.63772,1.64423,1.63733,1.64091
GBPUSD,12/2/2013 2:00,1.64093,1.64382,1.64085,1.64309
GBPUSD,12/2/2013 3:00,1.64308,1.64373,1.64248,1.64285
GBPUSD,12/2/2013 4:00,1.64283,1.64298,1.64142,1.64197
GBPUSD,12/2/2013 5:00,1.64197,1.64236,1.64154,1.64222
GBPUSD,12/2/2013 6:00,1.6422,1.64229,1.64085,1.64106
GBPUSD,12/2/2013 7:00,1.64106,1.64208,1.64099,1.64172
GBPUSD,12/2/2013 8:00,1.64165,1.64242,1.63984,1.64184
GBPUSD,12/2/2013 9:00,1.64182,1.64269,1.63963,1.64009
GBPUSD,12/2/2013 10:00,1.64013,1.64244,1.63795,1.64072
GBPUSD,12/2/2013 11:00,1.64079,1.64149,1.6386,1.63899
GBPUSD,12/2/2013 12:00,1.63889,1.64039,1.63683,1.63803
GBPUSD,12/2/2013 13:00,1.63803,1.63905,1.63762,1.63845
GBPUSD,12/2/2013 14:00,1.63849,1.63899,1.63663,1.63668
GBPUSD,12/2/2013 15:00,1.63666,1.63773,1.63633,1.63724
GBPUSD,12/2/2013 16:00,1.63724,1.63786,1.63429,1.63671
GBPUSD,12/2/2013 17:00,1.63671,1.637,1.63561,1.63638
GBPUSD,12/2/2013 18:00,1.63638,1.63693,1.63513,1.63564
GBPUSD,12/2/2013 19:00,1.63558,1.63638,1.63525,1.6358
GBPUSD,12/2/2013 20:00,1.63582,1.63582,1.6346,1.63461
GBPUSD,12/2/2013 21:00,1.6347,1.63575,1.63467,1.63531
GBPUSD,12/2/2013 22:00,1.63533,1.63577,1.63492,1.6355
GBPUSD,12/2/2013 23:00,1.63551,1.63572,1.635,1.635
GBPUSD,12/3/2013 0:00,1.63506,1.63584,1.63506,1.63572
GBPUSD,12/3/2013 1:00,1.63572,1.63646,1.63562,1.63584
GBPUSD,12/3/2013 2:00,1.63583,1.63613,1.63464,1.63501
GBPUSD,12/3/2013 3:00,1.635,1.63613,1.63467,1.63587
GBPUSD,12/3/2013 4:00,1.63587,1.63656,1.63554,1.63623
GBPUSD,12/3/2013 5:00,1.63621,1.6366,1.63509,1.63639
GBPUSD,12/3/2013 6:00,1.63641,1.63719,1.63625,1.63676
