Date,Pair,Open,High,Low,Close
1/31/2003 20:00,GBPUSD,1.6467,1.6492,1.6439,1.6471
2/3/2003 0:00,GBPUSD,1.6478,1.6481,1.6418,1.6437
2/3/2003 4:00,GBPUSD,1.6437,1.6467,1.6433,1.6444
2/3/2003 8:00,GBPUSD,1.6449,1.6454,1.6374,1.6405
2/3/2003 12:00,GBPUSD,1.6407,1.641,1.6361,1.6385
2/3/2003 16:00,GBPUSD,1.6386,1.6422,1.6364,1.6408
2/3/2003 20:00,GBPUSD,1.6413,1.6446,1.6398,1.6436
2/4/2003 0:00,GBPUSD,1.6434,1.6443,1.6417,1.6431
2/4/2003 4:00,GBPUSD,1.6423,1.6466,1.6412,1.6464
2/4/2003 8:00,GBPUSD,1.6461,1.6478,1.6421,1.6453
2/4/2003 12:00,GBPUSD,1.6452,1.6503,1.6441,1.647
2/4/2003 16:00,GBPUSD,1.6469,1.6504,1.6463,1.6474
2/4/2003 20:00,GBPUSD,1.6477,1.6504,1.6466,1.6488
2/5/2003 0:00,GBPUSD,1.6491,1.6517,1.6477,1.6505
2/5/2003 4:00,GBPUSD,1.6511,1.6536,1.6499,1.6526
2/5/2003 8:00,GBPUSD,1.6523,1.6539,1.6509,1.6527
2/5/2003 12:00,GBPUSD,1.6527,1.6535,1.6443,1.6465
2/5/2003 16:00,GBPUSD,1.6467,1.6493,1.6373,1.6418
2/5/2003 20:00,GBPUSD,1.6419,1.6444,1.6394,1.6411
2/6/2003 0:00,GBPUSD,1.6408,1.6416,1.6397,1.6408
2/6/2003 4:00,GBPUSD,1.6408,1.6435,1.6401,1.6415
2/6/2003 8:00,GBPUSD,1.6415,1.6463,1.6396,1.646
2/6/2003 12:00,GBPUSD,1.6459,1.6479,1.6354,1.6385
2/6/2003 16:00,GBPUSD,1.6389,1.6407,1.6341,1.6377
2/6/2003 20:00,GBPUSD,1.6377,1.6419,1.6363,1.6382
2/7/2003 0:00,GBPUSD,1.6383,1.6385,1.6343,1.6351
2/7/2003 4:00,GBPUSD,1.6355,1.6375,1.6319,1.632
2/7/2003 8:00,GBPUSD,1.6321,1.6327,1.6256,1.6304
2/7/2003 12:00,GBPUSD,1.6302,1.6313,1.6233,1.6305
2/7/2003 16:00,GBPUSD,1.6299,1.6339,1.6273,1.6306
2/7/2003 20:00,GBPUSD,1.6307,1.6331,1.6305,1.6322
2/10/2003 0:00,GBPUSD,1.6315,1.6329,1.6272,1.6286
2/10/2003 4:00,GBPUSD,1.6286,1.6318,1.6278,1.6302
2/10/2003 8:00,GBPUSD,1.6306,1.6356,1.6297,1.6346
2/10/2003 12:00,GBPUSD,1.6344,1.635,1.6297,1.6302
2/10/2003 16:00,GBPUSD,1.6302,1.6321,1.6264,1.6282
2/10/2003 20:00,GBPUSD,1.6281,1.6293,1.6251,1.626
2/11/2003 0:00,GBPUSD,1.6258,1.6265,1.6243,1.6262
2/11/2003 4:00,GBPUSD,1.6262,1.6272,1.6247,1.626
2/11/2003 8:00,GBPUSD,1.6262,1.6271,1.6172,1.6185
2/11/2003 12:00,GBPUSD,1.6184,1.6219,1.6141,1.6145
2/11/2003 16:00,GBPUSD,1.6146,1.6217,1.6136,1.6174
2/11/2003 20:00,GBPUSD,1.6166,1.6197,1.6165,1.6194
2/12/2003 0:00,GBPUSD,1.6192,1.6202,1.6175,1.6187
2/12/2003 4:00,GBPUSD,1.6186,1.6211,1.6183,1.6193
2/12/2003 8:00,GBPUSD,1.6193,1.6225,1.6144,1.6198
2/12/2003 12:00,GBPUSD,1.6196,1.6206,1.6128,1.6142
2/12/2003 16:00,GBPUSD,1.6143,1.619,1.6133,1.615
2/12/2003 20:00,GBPUSD,1.615,1.6172,1.6141,1.6161
2/13/2003 0:00,GBPUSD,1.6165,1.6181,1.6151,1.6178
2/13/2003 4:00,GBPUSD,1.6179,1.6204,1.6172,1.6195
2/13/2003 8:00,GBPUSD,1.6202,1.6247,1.6178,1.6201
2/13/2003 12:00,GBPUSD,1.6206,1.6229,1.6167,1.6219
2/13/2003 16:00,GBPUSD,1.6219,1.6241,1.619,1.6199
2/13/2003 20:00,GBPUSD,1.62,1.6218,1.6177,1.621
2/14/2003 0:00,GBPUSD,1.6209,1.6227,1.6197,1.622
2/14/2003 4:00,GBPUSD,1.6221,1.6233,1.6209,1.6226
2/14/2003 8:00,GBPUSD,1.6227,1.623,1.6153,1.6172
2/14/2003 12:00,GBPUSD,1.6173,1.6188,1.615,1.618
2/14/2003 16:00,GBPUSD,1.6184,1.6184,1.6098,1.6114
2/14/2003 20:00,GBPUSD,1.6114,1.6157,1.6104,1.6145
2/17/2003 0:00,GBPUSD,1.6112,1.6122,1.6042,1.6068
2/17/2003 4:00,GBPUSD,1.6068,1.6076,1.6032,1.6058
2/17/2003 8:00,GBPUSD,1.6058,1.6071,1.5975,1.6001
2/17/2003 12:00,GBPUSD,1.6003,1.6013,1.597,1.6001
2/17/2003 16:00,GBPUSD,1.5998,1.6014,1.5985,1.5993
2/17/2003 20:00,GBPUSD,1.5993,1.6002,1.5951,1.5975
2/18/2003 0:00,GBPUSD,1.5976,1.604,1.5973,1.6027
2/18/2003 4:00,GBPUSD,1.6027,1.6038,1.5999,1.6026
2/18/2003 8:00,GBPUSD,1.6025,1.6035,1.5965,1.5979
2/18/2003 12:00,GBPUSD,1.5982,1.5988,1.5924,1.5932
2/18/2003 16:00,GBPUSD,1.5932,1.5945,1.5899,1.5929
2/18/2003 20:00,GBPUSD,1.5929,1.5933,1.5898,1.5912
2/19/2003 0:00,GBPUSD,1.5909,1.5937,1.5891,1.5927
2/19/2003 4:00,GBPUSD,1.5929,1.5955,1.5924,1.595
2/19/2003 8:00,GBPUSD,1.5951,1.5968,1.592,1.5935
2/19/2003 12:00,GBPUSD,1.5932,1.596,1.5918,1.5942
2/19/2003 16:00,GBPUSD,1.5941,1.5982,1.5932,1.5978
2/19/2003 20:00,GBPUSD,1.5978,1.5981,1.5955,1.5966
2/20/2003 0:00,GBPUSD,1.5968,1.5994,1.5952,1.5986
2/20/2003 4:00,GBPUSD,1.5986,1.6019,1.5983,1.6005
2/20/2003 8:00,GBPUSD,1.6008,1.6022,1.5955,1.5966
2/20/2003 12:00,GBPUSD,1.5964,1.599,1.5946,1.596
2/20/2003 16:00,GBPUSD,1.596,1.5965,1.5909,1.5935
2/20/2003 20:00,GBPUSD,1.5932,1.5955,1.5921,1.5937
2/21/2003 0:00,GBPUSD,1.5936,1.5954,1.5928,1.5934
2/21/2003 4:00,GBPUSD,1.5935,1.595,1.5921,1.5938
2/21/2003 8:00,GBPUSD,1.5934,1.5969,1.5905,1.5959
2/21/2003 12:00,GBPUSD,1.5957,1.5981,1.5941,1.5943
2/21/2003 16:00,GBPUSD,1.5941,1.5955,1.5797,1.5802
2/21/2003 20:00,GBPUSD,1.5805,1.5812,1.5771,1.5788
2/24/2003 0:00,GBPUSD,1.5758,1.5783,1.574,1.5773
2/24/2003 4:00,GBPUSD,1.5772,1.5796,1.5765,1.578
2/24/2003 8:00,GBPUSD,1.578,1.5837,1.5775,1.5792
2/24/2003 12:00,GBPUSD,1.5792,1.5834,1.5765,1.5824
2/24/2003 16:00,GBPUSD,1.5823,1.5882,1.5817,1.587
2/24/2003 20:00,GBPUSD,1.5871,1.5885,1.5843,1.5869
2/25/2003 0:00,GBPUSD,1.5867,1.5885,1.5854,1.5874
2/25/2003 4:00,GBPUSD,1.5873,1.589,1.586,1.5886
2/25/2003 8:00,GBPUSD,1.5887,1.5892,1.5809,1.5824
2/25/2003 12:00,GBPUSD,1.5825,1.583,1.5729,1.5754
2/25/2003 16:00,GBPUSD,1.5753,1.5776,1.5701,1.5746
2/25/2003 20:00,GBPUSD,1.5745,1.5768,1.5723,1.5739
2/26/2003 0:00,GBPUSD,1.5738,1.5758,1.5717,1.5754
2/26/2003 4:00,GBPUSD,1.5752,1.5758,1.5726,1.574
2/26/2003 8:00,GBPUSD,1.574,1.578,1.5727,1.5743
2/26/2003 12:00,GBPUSD,1.5741,1.5785,1.5737,1.578
2/26/2003 16:00,GBPUSD,1.578,1.584,1.5771,1.5795
2/26/2003 20:00,GBPUSD,1.5796,1.5848,1.5782,1.5836
2/27/2003 0:00,GBPUSD,1.5834,1.5869,1.582,1.5858
2/27/2003 4:00,GBPUSD,1.5858,1.5873,1.5847,1.585
2/27/2003 8:00,GBPUSD,1.5851,1.5862,1.5783,1.5861
2/27/2003 12:00,GBPUSD,1.5863,1.5876,1.5759,1.5776
2/27/2003 16:00,GBPUSD,1.5776,1.5816,1.5772,1.5801
2/27/2003 20:00,GBPUSD,1.5799,1.5817,1.5775,1.5796
2/28/2003 0:00,GBPUSD,1.5797,1.5804,1.5773,1.5796
2/28/2003 4:00,GBPUSD,1.5796,1.5802,1.5775,1.5781
2/28/2003 8:00,GBPUSD,1.578,1.5831,1.5764,1.5821
2/28/2003 12:00,GBPUSD,1.5818,1.5841,1.5745,1.5763
2/28/2003 16:00,GBPUSD,1.5763,1.5769,1.5728,1.5742
2/28/2003 20:00,GBPUSD,1.5738,1.5754,1.5722,1.5734
3/3/2003 0:00,GBPUSD,1.5718,1.5755,1.5717,1.5738
3/3/2003 4:00,GBPUSD,1.5738,1.5758,1.5729,1.5741
3/3/2003 8:00,GBPUSD,1.5742,1.5765,1.5712,1.5755
3/3/2003 12:00,GBPUSD,1.575,1.5786,1.5738,1.5776
3/3/2003 16:00,GBPUSD,1.5775,1.5812,1.5741,1.5773
3/3/2003 20:00,GBPUSD,1.5773,1.5801,1.5771,1.5793
3/4/2003 0:00,GBPUSD,1.579,1.5823,1.5787,1.5815
3/4/2003 4:00,GBPUSD,1.5818,1.5836,1.5805,1.5815
3/4/2003 8:00,GBPUSD,1.5814,1.5858,1.5799,1.5812
3/4/2003 12:00,GBPUSD,1.5812,1.5842,1.5781,1.5836
3/4/2003 16:00,GBPUSD,1.5838,1.5843,1.5801,1.5826
3/4/2003 20:00,GBPUSD,1.5834,1.5875,1.5802,1.5858
3/5/2003 0:00,GBPUSD,1.586,1.5897,1.5856,1.5879
3/5/2003 4:00,GBPUSD,1.5876,1.5915,1.5875,1.5896
3/5/2003 8:00,GBPUSD,1.5896,1.5948,1.5878,1.5925
3/5/2003 12:00,GBPUSD,1.5925,1.5983,1.5916,1.5974
3/5/2003 16:00,GBPUSD,1.5977,1.6035,1.5964,1.6025
3/5/2003 20:00,GBPUSD,1.6026,1.6045,1.5999,1.6025
3/6/2003 0:00,GBPUSD,1.6021,1.6025,1.5986,1.601
3/6/2003 4:00,GBPUSD,1.6012,1.6036,1.5999,1.6018
3/6/2003 8:00,GBPUSD,1.6017,1.6068,1.6006,1.6055
3/6/2003 12:00,GBPUSD,1.6056,1.6061,1.5999,1.6015
3/6/2003 16:00,GBPUSD,1.6016,1.6054,1.5988,1.6034
3/6/2003 20:00,GBPUSD,1.6034,1.6044,1.5968,1.5993
3/7/2003 0:00,GBPUSD,1.5994,1.6015,1.5961,1.5978
3/7/2003 4:00,GBPUSD,1.5977,1.6048,1.5975,1.6042
3/7/2003 8:00,GBPUSD,1.6041,1.6061,1.6028,1.6057
3/7/2003 12:00,GBPUSD,1.6057,1.6094,1.6051,1.6055
3/7/2003 16:00,GBPUSD,1.6056,1.606,1.6001,1.6033
3/7/2003 20:00,GBPUSD,1.6032,1.6048,1.6005,1.6031
3/10/2003 0:00,GBPUSD,1.6023,1.604,1.5997,1.5999
3/10/2003 4:00,GBPUSD,1.5998,1.6002,1.5976,1.5984
3/10/2003 8:00,GBPUSD,1.5983,1.5995,1.5929,1.5962
3/10/2003 12:00,GBPUSD,1.5963,1.6005,1.596,1.5991
3/10/2003 16:00,GBPUSD,1.5991,1.6028,1.5984,1.5994
3/10/2003 20:00,GBPUSD,1.5992,1.603,1.5983,1.6011
3/11/2003 0:00,GBPUSD,1.6014,1.6023,1.5997,1.6009
3/11/2003 4:00,GBPUSD,1.6007,1.6039,1.5999,1.6017
3/11/2003 8:00,GBPUSD,1.6017,1.603,1.5977,1.6017
3/11/2003 12:00,GBPUSD,1.6017,1.6075,1.5998,1.6057
3/11/2003 16:00,GBPUSD,1.6058,1.6083,1.6029,1.6057
3/11/2003 20:00,GBPUSD,1.6058,1.6087,1.6048,1.607
3/12/2003 0:00,GBPUSD,1.6065,1.6068,1.6043,1.606
3/12/2003 4:00,GBPUSD,1.6061,1.6068,1.605,1.6059
3/12/2003 8:00,GBPUSD,1.6059,1.6142,1.6051,1.6136
3/12/2003 12:00,GBPUSD,1.6134,1.6159,1.6086,1.6092
3/12/2003 16:00,GBPUSD,1.609,1.6153,1.6086,1.6134
3/12/2003 20:00,GBPUSD,1.6134,1.6151,1.6104,1.6123
3/13/2003 0:00,GBPUSD,1.6122,1.6127,1.6031,1.6052
3/13/2003 4:00,GBPUSD,1.6054,1.606,1.5993,1.6039
3/13/2003 8:00,GBPUSD,1.604,1.6067,1.6031,1.6059
3/13/2003 12:00,GBPUSD,1.6064,1.6092,1.6033,1.6079
3/13/2003 16:00,GBPUSD,1.6079,1.6085,1.6003,1.6022
3/13/2003 20:00,GBPUSD,1.6026,1.6026,1.5986,1.6007
3/14/2003 0:00,GBPUSD,1.6007,1.6029,1.5997,1.6023
3/14/2003 4:00,GBPUSD,1.6025,1.6026,1.5999,1.6014
3/14/2003 8:00,GBPUSD,1.6011,1.6019,1.5946,1.5953
3/14/2003 12:00,GBPUSD,1.5952,1.5959,1.5888,1.592
3/14/2003 16:00,GBPUSD,1.592,1.5921,1.5791,1.5855
3/14/2003 20:00,GBPUSD,1.585,1.5853,1.5815,1.5836
3/17/2003 0:00,GBPUSD,1.5878,1.5907,1.5869,1.5885
3/17/2003 4:00,GBPUSD,1.5884,1.5902,1.5873,1.5886
3/17/2003 8:00,GBPUSD,1.5885,1.59,1.5792,1.5825
3/17/2003 12:00,GBPUSD,1.5824,1.5839,1.5794,1.5806
3/17/2003 16:00,GBPUSD,1.5811,1.5827,1.5661,1.5693
3/17/2003 20:00,GBPUSD,1.5694,1.5719,1.5679,1.5692
3/18/2003 0:00,GBPUSD,1.5681,1.5695,1.563,1.5694
3/18/2003 4:00,GBPUSD,1.5694,1.5697,1.5661,1.5673
3/18/2003 8:00,GBPUSD,1.5673,1.5708,1.5654,1.5687
3/18/2003 12:00,GBPUSD,1.5686,1.5688,1.561,1.5636
3/18/2003 16:00,GBPUSD,1.5635,1.5662,1.5602,1.5636
3/18/2003 20:00,GBPUSD,1.5641,1.5677,1.5632,1.5661
3/19/2003 0:00,GBPUSD,1.5661,1.5681,1.5651,1.5674
3/19/2003 4:00,GBPUSD,1.5673,1.5677,1.5619,1.5638
3/19/2003 8:00,GBPUSD,1.564,1.5669,1.5561,1.5592
3/19/2003 12:00,GBPUSD,1.5592,1.5636,1.5538,1.5627
3/19/2003 16:00,GBPUSD,1.5628,1.5664,1.5616,1.5619
3/19/2003 20:00,GBPUSD,1.5621,1.5658,1.5615,1.5652
3/20/2003 0:00,GBPUSD,1.5652,1.567,1.5619,1.5657
3/20/2003 4:00,GBPUSD,1.5656,1.569,1.5632,1.5686
3/20/2003 8:00,GBPUSD,1.5679,1.5702,1.5629,1.5653
3/20/2003 12:00,GBPUSD,1.5652,1.5679,1.5626,1.5662
3/20/2003 16:00,GBPUSD,1.5662,1.5693,1.5633,1.5661
3/20/2003 20:00,GBPUSD,1.5663,1.5672,1.5635,1.5661
3/21/2003 0:00,GBPUSD,1.5665,1.5665,1.5634,1.5652
3/21/2003 4:00,GBPUSD,1.5654,1.566,1.5631,1.5647
3/21/2003 8:00,GBPUSD,1.5643,1.5656,1.5588,1.5634
3/21/2003 12:00,GBPUSD,1.5633,1.5688,1.562,1.5668
3/21/2003 16:00,GBPUSD,1.5675,1.5698,1.562,1.5634
3/21/2003 20:00,GBPUSD,1.5629,1.565,1.5619,1.5631
3/24/2003 0:00,GBPUSD,1.5643,1.5672,1.5641,1.566
3/24/2003 4:00,GBPUSD,1.5661,1.5686,1.5657,1.5684
3/24/2003 8:00,GBPUSD,1.5684,1.5745,1.5661,1.5724
3/24/2003 12:00,GBPUSD,1.5723,1.5764,1.5709,1.5759
3/24/2003 16:00,GBPUSD,1.5756,1.5777,1.5733,1.5758
3/24/2003 20:00,GBPUSD,1.5758,1.5767,1.5719,1.5753
3/25/2003 0:00,GBPUSD,1.5754,1.5783,1.574,1.5776
3/25/2003 4:00,GBPUSD,1.5777,1.58,1.5771,1.5773
3/25/2003 8:00,GBPUSD,1.5772,1.579,1.5754,1.5768
3/25/2003 12:00,GBPUSD,1.5768,1.578,1.5732,1.5743
3/25/2003 16:00,GBPUSD,1.5747,1.5752,1.5683,1.5721
3/25/2003 20:00,GBPUSD,1.5724,1.5758,1.5705,1.5753
3/26/2003 0:00,GBPUSD,1.5752,1.5757,1.5735,1.5745
3/26/2003 4:00,GBPUSD,1.5745,1.576,1.5731,1.574
3/26/2003 8:00,GBPUSD,1.5738,1.5747,1.5699,1.5731
3/26/2003 12:00,GBPUSD,1.5731,1.5768,1.57,1.5751
3/26/2003 16:00,GBPUSD,1.5753,1.5759,1.5726,1.5743
3/26/2003 20:00,GBPUSD,1.5742,1.5755,1.5729,1.5749
3/27/2003 0:00,GBPUSD,1.5747,1.5768,1.5737,1.5766
3/27/2003 4:00,GBPUSD,1.5764,1.5791,1.575,1.5781
3/27/2003 8:00,GBPUSD,1.5782,1.579,1.5711,1.5726
3/27/2003 12:00,GBPUSD,1.5726,1.5755,1.5707,1.5719
3/27/2003 16:00,GBPUSD,1.5719,1.5729,1.5625,1.5654
3/27/2003 20:00,GBPUSD,1.5655,1.5668,1.5629,1.5647
3/28/2003 0:00,GBPUSD,1.5649,1.5664,1.5641,1.5657
3/28/2003 4:00,GBPUSD,1.5659,1.567,1.5642,1.5649
3/28/2003 8:00,GBPUSD,1.5648,1.5658,1.561,1.5633
3/28/2003 12:00,GBPUSD,1.5632,1.5694,1.5616,1.5686
3/28/2003 16:00,GBPUSD,1.5687,1.5785,1.5667,1.5777
3/28/2003 20:00,GBPUSD,1.5776,1.5782,1.5724,1.5741
3/31/2003 0:00,GBPUSD,1.5744,1.5757,1.5728,1.5739
3/31/2003 4:00,GBPUSD,1.5741,1.5789,1.5735,1.5768
3/31/2003 8:00,GBPUSD,1.577,1.582,1.5737,1.5807
3/31/2003 12:00,GBPUSD,1.5809,1.582,1.5773,1.5791
3/31/2003 16:00,GBPUSD,1.5792,1.5826,1.5775,1.5797
3/31/2003 20:00,GBPUSD,1.5798,1.5841,1.579,1.5819
4/1/2003 0:00,GBPUSD,1.5816,1.5838,1.5799,1.5807
4/1/2003 4:00,GBPUSD,1.5808,1.583,1.5804,1.5807
4/1/2003 8:00,GBPUSD,1.5808,1.5831,1.5773,1.5788
4/1/2003 12:00,GBPUSD,1.5788,1.5794,1.5726,1.5731
4/1/2003 16:00,GBPUSD,1.5729,1.5784,1.5718,1.5766
4/1/2003 20:00,GBPUSD,1.5772,1.579,1.5765,1.5777
4/2/2003 0:00,GBPUSD,1.578,1.582,1.5772,1.5785
4/2/2003 4:00,GBPUSD,1.5785,1.5786,1.5747,1.5761
4/2/2003 8:00,GBPUSD,1.5761,1.5765,1.5692,1.5711
4/2/2003 12:00,GBPUSD,1.5711,1.5752,1.57,1.5708
4/2/2003 16:00,GBPUSD,1.5707,1.5716,1.5642,1.5666
4/2/2003 20:00,GBPUSD,1.5665,1.5682,1.5647,1.5679
4/3/2003 0:00,GBPUSD,1.5677,1.5692,1.5653,1.5677
4/3/2003 4:00,GBPUSD,1.5678,1.5686,1.5663,1.5679
4/3/2003 8:00,GBPUSD,1.568,1.5696,1.5608,1.5637
4/3/2003 12:00,GBPUSD,1.5635,1.5657,1.5593,1.5645
4/3/2003 16:00,GBPUSD,1.5647,1.5741,1.5641,1.5712
4/3/2003 20:00,GBPUSD,1.571,1.573,1.5695,1.5727
4/4/2003 0:00,GBPUSD,1.5727,1.5735,1.5695,1.5706
4/4/2003 4:00,GBPUSD,1.5704,1.5715,1.5687,1.5693
4/4/2003 8:00,GBPUSD,1.5694,1.5696,1.564,1.5654
4/4/2003 12:00,GBPUSD,1.5653,1.5673,1.5626,1.5632
4/4/2003 16:00,GBPUSD,1.5632,1.5646,1.5588,1.5608
4/4/2003 20:00,GBPUSD,1.5605,1.5627,1.5596,1.561
4/7/2003 0:00,GBPUSD,1.5556,1.5594,1.5553,1.5583
4/7/2003 4:00,GBPUSD,1.558,1.5591,1.5562,1.5568
4/7/2003 8:00,GBPUSD,1.5568,1.5576,1.5479,1.5497
4/7/2003 12:00,GBPUSD,1.5497,1.5518,1.5481,1.5493
4/7/2003 16:00,GBPUSD,1.5494,1.5516,1.546,1.5501
4/7/2003 20:00,GBPUSD,1.55,1.5565,1.5493,1.5556
4/8/2003 0:00,GBPUSD,1.5558,1.5563,1.5526,1.5532
4/8/2003 4:00,GBPUSD,1.5533,1.5565,1.5521,1.5553
4/8/2003 8:00,GBPUSD,1.5553,1.5562,1.5507,1.5512
4/8/2003 12:00,GBPUSD,1.5508,1.5534,1.5496,1.5521
4/8/2003 16:00,GBPUSD,1.552,1.5548,1.549,1.5508
4/8/2003 20:00,GBPUSD,1.5509,1.556,1.5498,1.5551
4/9/2003 0:00,GBPUSD,1.5551,1.5567,1.5532,1.5562
4/9/2003 4:00,GBPUSD,1.5563,1.559,1.5545,1.5562
4/9/2003 8:00,GBPUSD,1.5563,1.5565,1.55,1.5548
4/9/2003 12:00,GBPUSD,1.5549,1.5584,1.553,1.5562
4/9/2003 16:00,GBPUSD,1.5561,1.5645,1.5529,1.5631
4/9/2003 20:00,GBPUSD,1.5631,1.5654,1.561,1.5643
4/10/2003 0:00,GBPUSD,1.5647,1.5674,1.5634,1.5661
4/10/2003 4:00,GBPUSD,1.566,1.5676,1.5652,1.5673
4/10/2003 8:00,GBPUSD,1.5672,1.5681,1.5621,1.5632
4/10/2003 12:00,GBPUSD,1.5634,1.5692,1.5622,1.5683
4/10/2003 16:00,GBPUSD,1.5683,1.5744,1.5681,1.571
4/10/2003 20:00,GBPUSD,1.5709,1.5737,1.5697,1.5725
4/11/2003 0:00,GBPUSD,1.5723,1.5735,1.5699,1.5704
4/11/2003 4:00,GBPUSD,1.5706,1.5718,1.5692,1.571
4/11/2003 8:00,GBPUSD,1.5711,1.5735,1.5682,1.5715
4/11/2003 12:00,GBPUSD,1.5714,1.5725,1.5659,1.5677
4/11/2003 16:00,GBPUSD,1.5678,1.5734,1.5668,1.5713
4/11/2003 20:00,GBPUSD,1.5711,1.5731,1.5696,1.5705
4/14/2003 0:00,GBPUSD,1.5705,1.571,1.5682,1.5703
4/14/2003 4:00,GBPUSD,1.5704,1.5732,1.5699,1.5727
4/14/2003 8:00,GBPUSD,1.5726,1.5769,1.5711,1.5734
4/14/2003 12:00,GBPUSD,1.5735,1.5752,1.572,1.5742
4/14/2003 16:00,GBPUSD,1.5742,1.576,1.5708,1.5729
4/14/2003 20:00,GBPUSD,1.5729,1.5749,1.5709,1.5718
4/15/2003 0:00,GBPUSD,1.5715,1.5724,1.5693,1.5724
4/15/2003 4:00,GBPUSD,1.5724,1.5728,1.5704,1.5713
4/15/2003 8:00,GBPUSD,1.5712,1.5726,1.5672,1.5709
4/15/2003 12:00,GBPUSD,1.5708,1.5743,1.5689,1.5708
4/15/2003 16:00,GBPUSD,1.5708,1.5746,1.5687,1.5712
4/15/2003 20:00,GBPUSD,1.571,1.5724,1.5698,1.5706
4/16/2003 0:00,GBPUSD,1.5707,1.5714,1.5687,1.5694
4/16/2003 4:00,GBPUSD,1.5695,1.5719,1.5694,1.5709
4/16/2003 8:00,GBPUSD,1.5712,1.5756,1.5697,1.574
4/16/2003 12:00,GBPUSD,1.5737,1.5778,1.5727,1.576
4/16/2003 16:00,GBPUSD,1.576,1.5786,1.5731,1.5749
4/16/2003 20:00,GBPUSD,1.5749,1.5811,1.5746,1.5806
4/17/2003 0:00,GBPUSD,1.581,1.5817,1.5798,1.5808
4/17/2003 4:00,GBPUSD,1.5809,1.5841,1.5781,1.5797
4/17/2003 8:00,GBPUSD,1.5797,1.5848,1.5784,1.5787
4/17/2003 12:00,GBPUSD,1.5787,1.5814,1.5763,1.58
4/17/2003 16:00,GBPUSD,1.5802,1.5805,1.5699,1.572
4/17/2003 20:00,GBPUSD,1.5719,1.5722,1.5697,1.5711
4/18/2003 0:00,GBPUSD,1.5711,1.5736,1.5707,1.5722
4/18/2003 4:00,GBPUSD,1.5729,1.5756,1.5724,1.574
4/18/2003 8:00,GBPUSD,1.5744,1.5761,1.5738,1.5749
4/18/2003 12:00,GBPUSD,1.5752,1.5756,1.5718,1.5721
4/18/2003 16:00,GBPUSD,1.5721,1.5744,1.5705,1.5709
4/18/2003 20:00,GBPUSD,1.5709,1.5716,1.5707,1.5712
4/21/2003 0:00,GBPUSD,1.5725,1.5749,1.5704,1.5742
4/21/2003 4:00,GBPUSD,1.5741,1.5757,1.5732,1.5738
4/21/2003 8:00,GBPUSD,1.5737,1.5741,1.5721,1.5737
4/21/2003 12:00,GBPUSD,1.5738,1.575,1.5631,1.5639
4/21/2003 16:00,GBPUSD,1.564,1.5667,1.5586,1.5615
4/21/2003 20:00,GBPUSD,1.5614,1.564,1.5606,1.5615
4/22/2003 0:00,GBPUSD,1.5609,1.5646,1.5596,1.5634
4/22/2003 4:00,GBPUSD,1.5634,1.5644,1.5627,1.5635
4/22/2003 8:00,GBPUSD,1.5635,1.5782,1.5633,1.5769
4/22/2003 12:00,GBPUSD,1.5769,1.5805,1.5738,1.5789
4/22/2003 16:00,GBPUSD,1.5791,1.5802,1.575,1.5776
4/22/2003 20:00,GBPUSD,1.5777,1.5782,1.576,1.5776
4/23/2003 0:00,GBPUSD,1.5773,1.5783,1.5755,1.5762
4/23/2003 4:00,GBPUSD,1.5762,1.5782,1.5755,1.5763
4/23/2003 8:00,GBPUSD,1.5763,1.5775,1.5717,1.5767
4/23/2003 12:00,GBPUSD,1.5767,1.5835,1.5764,1.5816
4/23/2003 16:00,GBPUSD,1.5814,1.5844,1.5804,1.5836
4/23/2003 20:00,GBPUSD,1.5838,1.5884,1.5832,1.5839
4/24/2003 0:00,GBPUSD,1.5836,1.5863,1.5833,1.5848
4/24/2003 4:00,GBPUSD,1.5855,1.5898,1.5844,1.5882
4/24/2003 8:00,GBPUSD,1.5881,1.5943,1.5873,1.5922
4/24/2003 12:00,GBPUSD,1.5923,1.5932,1.5899,1.5921
4/24/2003 16:00,GBPUSD,1.5919,1.5981,1.5912,1.5958
4/24/2003 20:00,GBPUSD,1.5958,1.596,1.5922,1.5935
4/25/2003 0:00,GBPUSD,1.5935,1.5938,1.5909,1.5927
4/25/2003 4:00,GBPUSD,1.5923,1.5935,1.5905,1.5928
4/25/2003 8:00,GBPUSD,1.5928,1.5962,1.5864,1.5901
4/25/2003 12:00,GBPUSD,1.5901,1.5915,1.5865,1.5893
4/25/2003 16:00,GBPUSD,1.5896,1.5933,1.5879,1.5892
4/25/2003 20:00,GBPUSD,1.5893,1.5932,1.5875,1.5918
4/28/2003 0:00,GBPUSD,1.5934,1.5952,1.5919,1.5941
4/28/2003 4:00,GBPUSD,1.594,1.5969,1.5928,1.5967
4/28/2003 8:00,GBPUSD,1.5968,1.5986,1.5925,1.5966
4/28/2003 12:00,GBPUSD,1.5964,1.5982,1.5923,1.5925
4/28/2003 16:00,GBPUSD,1.5927,1.5936,1.5883,1.5906
4/28/2003 20:00,GBPUSD,1.5906,1.591,1.5873,1.5886
4/29/2003 0:00,GBPUSD,1.5884,1.5895,1.5876,1.5886
4/29/2003 4:00,GBPUSD,1.5885,1.5922,1.587,1.5913
4/29/2003 8:00,GBPUSD,1.5913,1.5934,1.5892,1.5913
4/29/2003 12:00,GBPUSD,1.5913,1.5934,1.588,1.5896
